İsim,Oyuncu_ID,Sezon,Turnuva_Ligi,Takım,rating,countRating,goals,bigChancesCreated,bigChancesMissed,assists,expectedAssists,accuratePasses,totalPasses,accuratePassesPercentage,accurateOwnHalfPasses,accurateOppositionHalfPasses,accurateFinalThirdPasses,keyPasses,successfulDribbles,successfulDribblesPercentage,tackles,interceptions,yellowCards,directRedCards,redCards,accurateCrosses,accurateCrossesPercentage,totalShots,shotsOnTarget,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,minutesPlayed,goalConversionPercentage,penaltiesTaken,penaltyGoals,penaltyWon,penaltyConceded,shotFromSetPiece,freeKickGoal,accurateLongBalls,accurateLongBallsPercentage,clearances,errorLeadToGoal,errorLeadToShot,dispossessed,possessionLost,possessionWonAttThird,totalChippedPasses,accurateChippedPasses,touches,wasFouled,fouls,hitWoodwork,ownGoals,dribbledPast,offsides,blockedShots,passToAssist,saves,cleanSheet,penaltySave,punches,runsOut,successfulRunsOut,highClaims,crossesNotClaimed,matchesStarted,setPieceConversion,totalAttemptAssist,totalContest,totalCross,totalLongBalls,goalsConceded,tacklesWon,tacklesWonPercentage,yellowRedCards,totalOwnHalfPasses,totalOppositionHalfPasses,totwAppearances,expectedGoals,ballRecovery,outfielderBlocks,appearances,goalsPrevented
Marcus Tavernier,895576,Premier League 23/24,Premier League,Bournemouth,7.03,30,3,7,3,4,4.24320561,603,760,79.342105263158,156,471,288,45,44,44.444444444444,53,5,3,0,0,24,20.689655172414,53,16,119,46.303501945525,13,29.545454545455,2129,5.6603773584906,0,0,0,0,4,0,26,42.622950819672,19,0,0,41,418,22,48,24,1364,22,20,1,0,22,3,16,1,0,2,0,0,0,0,0,0,25,0.0,44,99,116,61,38,34,64.150943396226,0,193,683,1,3.9073,142,3,30,0.0
David Brooks,855731,Premier League 25/26,Premier League,Bournemouth,6.676,25,1,7,8,2,3.04200739,310,399,77.694235588972,75,235,152,23,16,48.484848484848,15,3,7,0,0,10,18.518518518519,43,12,43,44.791666666667,4,30.769230769231,1065,2.3255813953488,0,0,0,0,2,0,10,43.478260869565,14,0,0,7,187,6,23,13,645,12,11,1,0,18,2,15,0,0,0,0,0,0,0,0,0,12,0.0,23,33,54,23,18,9,60.0,0,95,304,0,4.9385,48,0,25,0.0
David Brooks,855731,Premier League 24/25,Premier League,Bournemouth,6.7607142857143,28,2,3,3,0,2.0249436,286,348,82.183908045977,73,227,137,21,11,35.483870967742,14,5,3,0,0,14,26.923076923077,25,12,43,42.156862745098,7,41.176470588235,960,8.0,0,0,0,0,0,0,13,81.25,9,0,1,14,168,9,21,11,591,18,11,0,0,14,0,3,1,0,0,0,0,0,0,0,0,9,0.0,20,31,52,16,12,6,42.857142857143,0,84,316,0,2.5184,50,0,29,0.0
David Brooks,855731,Premier League 23/24,Premier League,Bournemouth,6.7,13,1,2,3,1,0.52618516,86,112,76.785714285714,23,67,44,8,4,40.0,5,2,1,0,0,4,26.666666666667,13,5,10,41.666666666667,1,12.5,289,7.6923076923077,0,0,0,0,0,0,6,54.545454545455,2,0,0,1,52,0,10,4,184,1,6,1,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0.0,8,10,15,11,7,4,80.0,0,28,99,0,2.1968,17,0,13,0.0
Ryan Christie,322391,Premier League 25/26,Premier League,Bournemouth,6.7571428571429,21,2,1,0,0,0.57532068,317,414,76.570048309179,113,204,111,8,15,46.875,20,8,2,0,0,3,20.0,20,6,51,49.514563106796,8,44.444444444444,716,10.0,0,0,0,0,0,0,17,39.53488372093,15,0,1,12,152,10,38,20,595,16,14,0,0,9,1,9,0,0,0,0,0,0,0,0,0,5,0.0,8,32,15,43,12,11,55.0,0,138,276,0,1.5997,45,2,21,0.0
Ryan Christie,322391,Premier League 24/25,Premier League,Bournemouth,7.0724137931034,29,2,5,0,3,2.98981708,820,999,82.082082082082,332,502,272,41,23,51.111111111111,54,30,9,0,0,14,29.166666666667,33,12,106,45.887445887446,22,43.137254901961,2131,6.0606060606061,0,0,0,0,0,0,54,44.628099173554,49,0,3,25,312,17,91,45,1471,31,43,2,0,37,1,13,0,0,4,0,0,0,0,0,0,27,0.0,41,45,48,121,28,33,61.111111111111,0,374,673,1,2.1248,182,0,29,0.0
Ryan Christie,322391,Premier League 23/24,Premier League,Bournemouth,7.0783783783784,37,0,10,0,5,5.44230866,967,1220,79.262295081967,405,581,339,55,51,55.434782608696,86,52,6,0,0,19,26.027397260274,43,13,174,48.19944598338,22,36.666666666667,2918,0.0,0,0,0,1,0,0,88,53.98773006135,50,0,1,47,460,22,132,72,1897,38,48,0,0,53,5,14,0,0,6,0,0,0,0,0,0,35,0.0,55,92,73,163,56,44,51.162790697674,0,457,836,2,2.3314,231,11,37,0.0
Lewis Cook,548188,Premier League 25/26,Premier League,Bournemouth,6.88,15,0,0,0,1,0.53525895,423,490,86.326530612245,179,244,85,11,3,75.0,25,24,1,1,1,10,22.727272727273,3,0,33,64.705882352941,9,36.0,892,0.0,0,0,0,0,0,0,25,46.296296296296,26,0,0,3,118,5,28,13,674,5,8,0,0,6,0,1,0,0,1,0,0,0,0,0,0,8,0.0,11,4,44,54,18,16,64.0,0,190,300,0,0.077,62,6,16,0.0
Lewis Cook,548188,Premier League 24/25,Premier League,Bournemouth,7.0083333333333,36,1,6,0,3,3.75433536,1129,1378,81.930333817126,498,667,333,49,13,65.0,81,41,8,1,1,36,27.272727272727,14,4,104,50.485436893204,41,54.666666666667,2978,7.1428571428571,0,0,0,1,1,0,63,46.666666666667,66,0,0,18,417,11,78,40,1966,10,49,0,0,30,3,3,1,0,5,0,0,0,0,0,0,32,0.0,48,20,132,135,43,42,51.851851851852,0,569,941,0,0.9359,187,0,36,0.0
Lewis Cook,548188,Premier League 23/24,Premier League,Bournemouth,6.9878787878788,33,0,3,0,3,2.96035863,1091,1343,81.236038719285,539,586,272,47,21,60.0,61,65,5,1,1,34,25.757575757576,12,4,98,50.0,42,57.534246575342,2792,0.0,0,0,0,0,0,0,51,38.345864661654,43,1,0,19,421,22,86,39,1855,16,39,0,0,29,2,3,1,0,7,0,0,0,0,0,0,32,0.0,46,35,132,133,50,41,67.213114754098,0,610,865,1,0.3928,228,11,33,0.0
Marcos Senesi,830659,Premier League 25/26,Premier League,Bournemouth,7.1866666666667,30,0,6,2,4,4.11136939,1436,1853,77.495952509444,829,607,264,21,3,60.0,50,47,8,0,0,7,30.434782608696,16,5,80,56.737588652482,74,48.684210526316,2660,0.0,0,0,0,0,0,0,153,39.130434782609,220,0,2,12,487,2,277,124,2418,28,27,0,0,22,1,4,0,0,8,0,0,0,0,0,0,30,0.0,21,5,23,391,47,30,60.0,0,928,925,3,1.3903,123,37,30,0.0
Marcos Senesi,830659,Premier League 24/25,Premier League,Bournemouth,6.8176470588235,17,0,0,2,0,0.49420141,552,713,77.41935483871,297,258,117,3,6,60.0,39,14,5,0,0,3,27.272727272727,3,0,52,52.0,33,53.225806451613,1119,0.0,0,0,0,0,0,0,72,44.72049689441,58,0,0,6,191,3,110,56,918,8,22,0,0,17,0,0,0,0,1,0,0,0,0,0,0,13,0.0,3,10,11,161,17,21,53.846153846154,0,327,397,0,0.8397,71,0,17,0.0
Marcos Senesi,830659,Premier League 23/24,Premier League,Bournemouth,6.9903225806452,31,4,2,0,5,2.50474181,988,1259,78.474980142971,563,436,208,22,11,57.894736842105,55,35,13,0,0,11,44.0,13,4,73,44.78527607362,41,50.0,2268,30.769230769231,0,0,0,0,0,0,125,44.16961130742,105,0,1,11,330,10,249,127,1668,11,41,1,0,32,0,0,0,0,4,0,0,0,0,0,0,26,0.0,22,19,25,283,44,32,58.181818181818,0,634,650,4,2.0228,164,23,31,0.0
Julio Soler,1201520,Premier League 25/26,Premier League,Bournemouth,6.3,2,0,0,0,0,0.00502714,20,23,86.95652173913,5,15,4,0,0,0.0,1,0,0,0,0,0,0.0,0,0,3,50.0,0,0.0,34,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,0,0,0,31,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2,2,2,0,0.0,0,7,16,0,0.0,4,0,3,0.0
